year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q064,arid
2013,2,,,,,,,,,,,2.0,,,,5.0,,,,,,,,,20000653433
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000068587
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000060400
2013,3,,,,,,,,,,,2.0,,,1.0,14.0,,,,,,,,,30000020160
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000064019
2013,3,,,,,,,,,,,1.0,,,,8.0,,,,,,,,,30000034460
2013,5,,,,,,,,,,,2.0,,,,17.0,,,,,,,,,50000004580
2013,7,,,,,,,,,,,29.0,,,,26.0,,,,,,,,,77868800008
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000063834
2013,5,,,,,,,,,,,1.0,,,,6.0,,,,,,1.0,,,50000000006
2013,3,,,,,,,,,,,1.0,,,,10.0,,,,,,,,,30000009973
2013,1,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,10000013847
2013,2,,,,,,,,,,,1.0,,,,,,,,,,,,,20000772745
2013,5,,,,,,,,,,,13.0,,,,8.0,,,,,,,,,50000068594
2013,3,,,,,,,,,,,1.0,4.0,,,21.0,,,,,,,,,30000015164
2013,3,,,,,,,,,,,1.0,,,1.0,4.0,,,,,,,,,30000004796
2013,3,,,,,,,,,,,1.0,,,,39.0,,,,,,,,,30000019838
2013,3,,,,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,,,30000009822
2013,1,,,,,,,,,,,1.0,,,,9.0,,,,,,,,,10000014680
2013,5,,,,,,,,,,,2.0,,,,5.0,,,,,,,,,50000013959
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000008187
2013,5,,,,,,,,,,,3.0,,,,49.0,,,,,,,,,50000003987
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,543-1847878
2013,7,,,,,,,,,,,2.0,,,,14.0,,,,,,,,,74725909994
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000010572
2013,2,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,20000839255
2013,1,,,,,,,,,,,1.0,,,,,,,,,,,,,10000014757
2013,3,,,,,,,,,,,1.0,,,,6.0,,,,,,,,,30000035573
2013,3,,,,,,,,,,,1.0,,,,14.0,,,,,,,,,30000000876
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000000199
2013,5,,,,,,,,,,,2.0,,,,,,,,,,,,,50000017117
2013,7,,,,,,,,,,,3.0,,,,29.0,,,,,,,,,726-2851612
2013,2,,,,,,,,,,,3.0,1.0,,,17.0,,,,,,,,,20000064150
2013,2,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,20000126049
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000003633
2013,3,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,30000017713
2013,5,,,,,,,,,,,4.0,,,,,,,,,,,,,50000024523
2013,5,,,,,,,,,,,2.0,,,,,,,,,,,,,50000008594
2013,3,,,,,,,,,,,1.0,,,,12.0,,1.0,,4.0,13.0,,,,30000023152
2013,1,,,,,,,,,,,1.0,,,,,,,,,,,,,10000005674
2013,5,,,,,,,,,,,2.0,,,,14.0,,,,,,,,,50000068598
2013,7,,,,,,,,,,,1.0,,,,9.0,,,,,,,,,761-1140597
2013,1,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,10000024540
2013,3,,,,,,,,,,,3.0,,,,4.0,,,,,,,,,30000008354
2013,5,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,50000064913
2013,1,,,,,,,,,,,1.0,,,,51.0,,,,,,,,,10000017694
2013,5,,,,,,,,,,,2.0,,,,5.0,,,,,,,,,50000062236
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000060189
2013,1,,,,,,,,,,,5.0,,,,1.0,,,,,,,,,10000703155
2013,3,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,30000008756
2013,2,,,,,,,,,,,1.0,1.0,,,42.0,,,,,,,,,20000719656
2013,1,,,,,,,,,,,2.0,1.0,,,2.0,,,,,,,,,10000703756
2013,3,,,,,,,,,,,1.0,6.0,,,4.0,,1.0,,,,,,,30000004752
2013,5,,,,,,,,,,,2.0,,,,,,,,,,,,,50000060947
2013,2,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,20000615217
2013,1,,,,,,,,,,,1.0,,,,,,,,,,,,,10000700544
2013,3,,,,,,,,,,,1.0,1.0,,,34.0,,,,,,,,,30000034384
2013,5,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,50000068623
2013,5,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,50000010066
2013,3,,,,,,,,,,,2.0,,,1.0,27.0,,,,,,,,,30000004738
2013,2,,,,,,,,,,,1.0,,,,5.0,,,,,,,,,20000315357
2013,5,,,,,,,,,,,6.0,,,,,,,,,,,,,50000060533
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000067911
2013,3,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,30000012135
2013,5,,,,,,,,,,,1.0,1.0,,,7.0,,,,,,,,,50000066872
2013,5,,,,,,,,,,,2.0,,,,,,,,,,,,,50000024584
2013,3,,,,,,,,,,,1.0,,,,22.0,,,,,,,,,30000006212
2013,3,,,,,,,,,,,8.0,,,,30.0,,,,,,,,,320-3450673
2013,5,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,50000024181
2013,5,,,,,,,,,,,3.0,,,,,,,,,,,,,50000061909
2013,5,,,,,,,,,,,2.0,,,,33.0,,,,,,,,,50000000256
2013,3,,,,,,,,,,,1.0,1.0,,,4.0,,,,,,,,,30000035241
2013,5,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,50000002157
2013,5,,,,,,,,,,,2.0,,,,17.0,,,,,,,,,50000063757
2013,5,,,,,,,,,,,6.0,,,,60.0,,,,,,,,,50000066848
2013,1,,,,,,,,,,,1.0,1.0,,,10.0,,,,,,,,,10000702808
2013,2,,,,,,,,,,,3.0,,,,15.0,,,,,,,,,20000361279
2013,5,,,,,,,,,,,11.0,,,,3.0,,,,,,,,,50000063805
2013,7,,,,,,,,,,,2.0,,,,5.0,,,,,,,,,73831400006
2013,3,,,,,,,,,,,1.0,6.0,,,6.0,,,,,4.0,,,,30000018660
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000024713
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000060712
2013,1,,,,,,,,,,,3.0,1.0,,,28.0,,,,,,,,,10000001027
2013,1,,,,,,,,,,,1.0,,,,5.0,,,,,,,,,10000016516
2013,3,,,,,,,,,,,1.0,6.0,,,9.0,,,,,,,,,30000001566
2013,3,,,,,,,,,,,1.0,,,1.0,4.0,,,,,2.0,,,,30000015701
2013,5,,,,,,,,,,,3.0,,,,8.0,,,,1.0,,2.0,,,50000061077
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000003796
2013,7,,,,,,,,,,,79.0,,,,69.0,,,,,,,,,72140700008
2013,3,,,,,,,,,,,1.0,,,,,,,,1.0,5.0,,,,362-1662612
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000006164
2013,3,,,,,,,,,,,1.0,,,,6.0,,,,,,,,,30000004198
2013,3,,,,,,,,,,,1.0,,,,13.0,,,,,,,,,30000015249
2013,5,,,,,,,,,,,2.0,,,,,,,,,,,,,50000007000
2013,1,,,,,,,,,,,1.0,,,,9.0,,,,,,,,,10000017038
2013,3,,,,,,,,,,,1.0,,,,,,,,3.0,10.0,,,,30000002444
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000018507
2013,3,,,,,,,,,,,1.0,2.0,,,10.0,,,,,,,,,30000013112
2013,5,,,,,,,,,,,1.0,,,,,,,,,,,,,50000068410
2013,1,,,,,,,,,,,82.0,,,,234.0,,,,,,,,,10000702825
2013,3,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,30000030128
2013,5,,,,,,,,,,,4.0,5.0,,,6.0,,,,,,,,,50000067248
2013,2,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,20002747279
2013,5,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,50000008585
2013,5,,,,,,,,,,,17.0,,,,,,,,,,,,,50000062897
2013,3,,,,,,,,,,,8.0,,,,,,,,,,,,,30000026453
2013,3,,,,,,,,,,,1.0,,,,12.0,,,,,,,,,30000011569
2013,3,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,30000014642
2013,2,,,,,,,,,,,1.0,,,,9.0,,,,,,,,,20000271154
2013,1,,,,,,,,,,,2.0,1.0,,,15.0,,,,,,,,,10000010406
2013,5,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,50000062756
2013,5,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,50000060522
2013,5,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,50000005913
2013,7,,,,,,,,,,,45.0,,,,,,,,,,10.0,,,759-3256287
2013,5,,,,,,,,,,,,2.0,,,,,,,,,,,,50000068481
2013,3,,,,,,,,,,,,3.0,,,4.0,,,,,,,,,30000057524
2013,3,,,,,,,,,,,,5.0,,,7.0,,,,,,,,,30000010121
2013,1,,,,,,,,,,,,5.0,,,2.0,,,,,,,,,10000014141
2013,2,,,,,,,,,,,,10.0,,,10.0,,,,,,,,,20000146056
2013,7,,,,,,,,,,,,2.0,,9.0,32.0,,,,,,,,,766-0737374
2013,3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,30000016704
2013,3,,,,,,,,,,,,1.0,,,18.0,,,,,,,,,30000016120
2013,3,,,,,,,,,,,,1.0,,,4.0,,,,,1.0,,,,30000017543
2013,3,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,30000058456
2013,3,,,,,,,,,,,,2.0,,,8.0,,,,,,,,,30000015174
2013,5,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,50000060216
2013,3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,30000008145
2013,3,,,,,,,,,,,,2.0,,,8.0,,,,,,,,,30000058137
2013,1,,,,,,,,,,,,4.0,,,10.0,,,,,,,,,10000701639
2013,3,,,,,,,,,,,,1.0,,,41.0,,,,,,,,,30000034229
2013,3,,,,,,,,,,,,23.0,,,30.0,,,,,,,,,30000058697
2013,1,,,,,,,,,,,,6.0,,,7.0,,,,,,,,,10000024805
2013,3,,,,,,,,,,,,3.0,,1.0,4.0,,,,,,,,,30000018001
2013,5,,,,,,,,,,,,1.0,,2.0,39.0,1.0,,,,,,,,50000024297
2013,1,,,,,,,,,,,,15.0,,,38.0,,,,,,,,,10000700311
2013,3,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,30000032838
2013,3,,,,,,,,,,,,1.0,,,9.0,,,,,,,,,30000057031
2013,3,,,,,,,,,,,,4.0,,,12.0,,,,,,,,,30000009096
2013,1,,,,,,,,,,,,16.0,,,13.0,16.0,,,,,,,,10000009536
2013,3,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,30000008350
2013,1,,,,,,,,,,,,1.0,,,7.0,,,,,,,,,10000010789
2013,3,,,,,,,,,,,,7.0,,,7.0,,,,,,,,,30000016900
2013,3,,,,,,,,,,,,6.0,,,9.0,,,,,,,,,30000019631
2013,3,,,,,,,,,,,,1.0,,,8.0,,,,,,,,,30000010494
2013,3,,,,,,,,,,,,8.0,,,14.0,,,,,,,,,30000008250
2013,3,,,,,,,,,,,,9.0,,,40.0,,,,,,,,,30000058107
2013,3,,,,,,,,,,,,7.0,,,7.0,,,,,,,,,30000016177
2013,1,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,10000711025
2013,1,,,,,,,,,,,,1.0,,,7.0,,,,,,,,,10000713138
2013,3,,,,,,,,,,,,3.0,,,4.0,,,,,,,,,30000012387
2013,1,,,,,,,,,,,,3.0,,,1.0,3.0,,,,,,,,10000002242
2013,3,,,,,,,,,,,,1.0,,1.0,36.0,,,,,,,,,30000026271
2013,2,,,,,,,,,,,,4.0,,,7.0,,,,,,,,,20000381026
2013,3,,,,,,,,,,,,17.0,,,17.0,,,,,,,,,30000015463
2013,2,,,,,,,,,,,,2.0,,,5.0,,,,,,,,,20000178271
2013,3,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,30000015329
2013,2,,,,,,,,,,,,2.0,,,7.0,,,,,,,,,20003368635
2013,5,,,,,,,,,,,,9.0,,,27.0,,,,,,,,,50000001682
2013,3,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,30000010855
2013,3,,,,,,,,,,,,10.0,,,13.0,,,,,,,,,30000030693
2013,3,,,,,,,,,,,,1.0,,,8.0,,,,,,,,,30000012514
2013,1,,,,,,,,,,,,1.0,,,18.0,,,,,,,,,10000021603
2013,3,,,,,,,,,,,,11.0,,,13.0,,,,,,,,,30000029745
2013,3,,,,,,,,,,,,5.0,,,,,,,,,,,,30000011462
2013,1,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,10000006101
2013,2,,,,,,,,,,,,11.0,,,,,,,,,,,,20000896856
2013,3,,,,,,,,,,,,5.0,,,6.0,,,,,,,,,30000032369
2013,1,,,,,,,,,,,,15.0,,,16.0,,,,,3.0,,,,10000011879
2013,5,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,50000062872
2013,3,,,,,,,,,,,,2.0,,,7.0,,,,,,,,,30000014922
2013,3,,,,,,,,,,,,26.0,,,27.0,,,,,,,,,30000028635
2013,3,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,30000010993
2013,3,,,,,,,,,,,,7.0,,,13.0,,,,,,,,,30000058678
2013,3,,,,,,,,,,,,2.0,,,4.0,,,,,,,,,30000008572
2013,3,,,,,,,,,,,,18.0,,,19.0,,,,,,,,,30000058122
2013,1,,,,,,,,,,,,4.0,,,6.0,,,,,,,,,10000708156
2013,1,,,,,,,,,,,,6.0,,1.0,2.0,,,,,2.0,,,,10000005658
2013,1,,,,,,,,,,,,5.0,,,24.0,,,,,,,,,10000018601
2013,2,,,,,,,,,,,,1.0,,,,,,,,,,,,20000379470
2013,3,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,30000058370
2013,5,,,,,,,,,,,,1.0,,,9.0,,,,,,,,,50000010197
2013,3,,,,,,,,,,,,1.0,,,3.0,,,,,3.0,1.0,,,30000009879
2013,3,,,,,,,,,,,,3.0,,,,,,,,,,,,30000034440
2013,5,,,,,,,,,,,,1.0,,,7.0,1.0,,,,,,,,50000067609
2013,1,,,,,,,,,,,,4.0,,,3.0,1.0,,,,,,,,10000005932
2013,3,,,,,,,,,,,,17.0,,,59.0,,,,,,,,,30000012308
2013,1,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,10000006991
2013,1,,,,,,,,,,,,10.0,,,10.0,,,,,,,,,10000000497
2013,2,,,,,,,,,,,,1.0,,,8.0,,,,,,,,,20000348159
2013,1,,,,,,,,,,,,10.0,,,13.0,,,,,,,,,10000018558
2013,3,,,,,,,,,,,,1.0,,,15.0,,,,,,,,,30000015813
2013,3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,30000009668
2013,3,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,30000058579
2013,1,,,,,,,,,,,,2.0,,,17.0,,,,,,,,,10000704055
2013,3,,,,,,,,,,,,5.0,,,6.0,,,,,,,,,30000018229
2013,1,,,,,,,,,,,,3.0,,,3.0,3.0,,,,,,,,10000700528
2013,3,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,,30000013955
2013,5,,,,,,,,,,,,10.0,,,11.0,,,,,,,,,50000024446
2013,1,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,10000703587
2013,1,,,,,,,,,,,,1.0,,,7.0,,,,,,,,,10000015817
2013,3,,,,,,,,,,,,1.0,,2.0,10.0,,,,,,,,,30000010688
2013,3,,,,,,,,,,,,8.0,,,8.0,,,,,,,,,30000035230
2013,1,,,,,,,,,,,,10.0,,,24.0,1.0,,,,1.0,,,,10000023235
2013,2,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,20000706151
2013,3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,30000008191
2013,3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,399-0017523
2013,1,,,,,,,,,,,,6.0,,,11.0,,,,,,,,,10000024219
2013,3,,,,,,,,,,,,1.0,,1.0,25.0,,,,,1.0,,,,30000016780
2013,2,,,,,,,,,,,,1.0,,,24.0,,,,,,,,,20000813853
2013,3,,,,,,,,,,,,7.0,,,12.0,,,,,,,,,30000001993
2013,3,,,,,,,,,,,,6.0,,,18.0,,,,,,,,,30000012422
2013,1,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,10000007435
2013,3,,,,,,,,,,,,1.0,,,3.0,,,,1.0,,,,,30000017478
2013,2,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,20000188720
2013,5,,,,,,,,,,,,1.0,,,,,,,,,,,,50000068296
2013,3,,,,,,,,,,,,2.0,,,14.0,,,,,,,,,30000027328
2013,3,,,,,,,,,,,,2.0,,,8.0,,,,,,,,,30000010856
2013,3,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,30000001364
2013,3,,,,,,,,,,,,4.0,,,5.0,,,,,,,,,30000034210
2013,1,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,10000014163
2013,3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,30000000855
2013,1,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,10000014144
2013,3,,,,,,,,,,,,2.0,,,25.0,,,,,1.0,,,,30000005885
2013,3,,,,,,,,,,,,1.0,,,28.0,,,,,,,,,30000058432
2013,3,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,30000005749
2013,2,,,,,,,,,,,,1.0,,,9.0,,,,,,,,,20000571443
2013,1,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,10000022553
2013,3,,,,,,,,,,,,7.0,,,10.0,,,,,,,,,30000010198
2013,3,,,,,,,,,,,,4.0,,,17.0,,,,,1.0,,,,30000010886
2013,3,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,30000022925
2013,3,,,,,,,,,,,,1.0,,,15.0,,,,,,,,,30000016417
2013,3,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,30000058537
2013,1,,,,,,,,,,,,6.0,,,5.0,,,,,,,,,10000024092
2013,3,,,,,,,,,,,,1.0,,,7.0,,,,,,,,,30000016288
2013,1,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,10000008004
2013,3,,,,,,,,,,,,1.0,,,12.0,,,,,,,,,30000015465
2013,3,,,,,,,,,,,,1.0,,,,,,,,,,,,30000057569
2013,3,,,,,,,,,,,,1.0,,,,,,,,,,,,30000016187
2013,3,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,30000032836
2013,3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,30000001903
2013,1,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,10000704516
2013,3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,30000016757
2013,1,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,10000024744
2013,3,,,,,,,,,,,,9.0,,,11.0,,,,,,,,,30000015038
2013,3,,,,,,,,,,,,23.0,,,25.0,,,,,,,,,30000057488
2013,1,,,,,,,,,,,,1.0,,,18.0,,,,,,,,,10000016921
2013,3,,,,,,,,,,,,2.0,,1.0,18.0,,,,,,,,,30000014749
2013,1,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,10000023752
2013,3,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,30000057709
2013,3,,,,,,,,,,,,14.0,,,14.0,,,,,,,,,30000033568
2013,1,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,10000024827
2013,3,,,,,,,,,,,,3.0,,,11.0,,,,,,,,,30000015606
2013,3,,,,,,,,,,,,7.0,,,8.0,,,,,,,,,30000011256
2013,3,,,,,,,,,,,,8.0,,,12.0,,,,,,,,,30000058134
2013,3,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,30000005636
2013,1,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,10000700827
2013,2,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,20000336361
2013,1,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,10000701993
2013,3,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,30000013788
2013,2,,,,,,,,,,,,2.0,,,,,,,,,,,,20000524953
2013,5,,,,,,,,,,,,,1.0,,800.0,,,,,,,,,551-0415301
2013,7,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,795-4196389
2013,9,,,,,,,,,,,,,1.0,,9.0,,,,,,,,,958-2257419
2013,3,,,,,,,,,,,,,1.0,,6.0,,,,,,,,,30000003140
2013,7,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,71052700008
2013,1,,,,,,,,,,,,,1.0,,12.0,,,,,3.0,,,,10000010476
2013,3,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,30000057880
2013,1,,,,,,,,,,,,,1.0,,14.0,,,,,,,,,10000018303
2013,5,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,50000067892
2013,1,,,,,,,,,,,,,1.0,1.0,22.0,,,,,,,,,10000080122
2013,1,,,,,,,,,,,,,1.0,,14.0,,,,,,,,,10000704167
2013,7,,,,,,,,,,,,,1.0,8.0,49.0,,,,,,,,,72164509990
2013,5,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,50000065059
2013,3,,,,,,,,,,,,,1.0,,7.0,,,,,,,,,30000035186
2013,5,,,,,,,,,,,,,1.0,,10.0,,,,,,,,,50000060520
2013,5,,,,,,,,,,,,,1.0,,,,,,,,,,,50000060239
2013,7,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,71283200001
2013,5,,,,,,,,,,,,,1.0,,,,,,,,,,,50000013137
2013,7,,,,,,,,,,,,,4.0,,73.0,,,,,,,,,776-0561995
2013,3,,,,,,,,,,,,,1.0,,15.0,,,,,,,,,30000090208
2013,7,,,,,,,,,,,,,,1.0,,,,,,,,,,766-0254756
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000063057
2013,3,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,30000001374
2013,3,,,,,,,,,,,,,,2.0,16.0,,,,,,,,,30000013109
2013,5,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,50000019085
2013,9,,,,,,,,,,,,,,1.0,,,,,8.0,9.0,,,,966-0476202
2013,3,,,,,,,,,,,,,,2.0,55.0,,,,,,,,,30000016825
2013,2,,,,,,,,,,,,,,1.0,23.0,,,,,3.0,,,,20000353238
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000060605
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000008905
2013,5,,,,,,,,,,,,,,2.0,,,,,,,,,,50000024250
2013,1,,,,,,,,,,,,,,1.0,120.0,,,,,,,,,10000012308
2013,7,,,,,,,,,,,,,,1.0,307.0,,,,,,,,,738-2434249
2013,2,,,,,,,,,,,,,,1.0,,,,,,,,,,20000041629
2013,7,,,,,,,,,,,,,,1.0,53.0,,,,,,,,,720-2746596
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000009348
2013,1,,,,,,,,,,,,,,1.0,38.0,,,,,,,,,10000024169
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000009500
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000068616
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000068595
2013,3,,,,,,,,,,,,,,1.0,6.0,,,,,,,,,30000057037
2013,7,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,752-2323186
2013,3,,,,,,,,,,,,,,1.0,,,,,,,,,,30000000485
2013,7,,,,,,,,,,,,,,5.0,,,,,25.0,26.0,,,,735-2285843
2013,3,,,,,,,,,,,,,,1.0,,,,,,,,,,30000022217
2013,5,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,50000019541
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000024445
2013,7,,,,,,,,,,,,,,1.0,139.0,,,,,1.0,,,,766-0427030
2013,3,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,303-0365685
2013,7,,,,,,,,,,,,,,12.0,367.0,,,,,,,,,766-0705554
2013,2,,,,,,,,,,,,,,1.0,8.0,,,,,,,,,20000262358
2013,3,,,,,,,,,,,,,,2.0,23.0,,,,,,,,,30000057424
2013,5,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,50000009229
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000062170
2013,3,,,,,,,,,,,,,,4.0,565.0,,,,,,,,,316-1686740
2013,5,,,,,,,,,,,,,,1.0,6.0,,,,,,,,,50000024464
2013,7,,,,,,,,,,,,,,1.0,,,,,,,,,,766-0224450
2013,5,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,50000024410
2013,5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,50000006885
2013,5,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,50000063545
2013,7,,,,,,,,,,,,,,1.0,54.0,,,,,,,,,722-3932984
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000067017
2013,5,,,,,,,,,,,,,,1.0,,,,,,,,,,50000002644
2013,5,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,50000066388
2013,3,,,,,,,,,,,,,,1.0,3.0,,,,,1.0,,,,30000019813
2013,3,,,,,,,,,,,,,,1.0,6.0,,,,,,,,,30000014914
2013,7,,,,,,,,,,,,,,4.0,38.0,,,,,,,,,751-0370645
2013,7,,,,,,,,,,,,,,9.0,,,,,,,,,,766-0655492
2013,2,,,,,,,,,,,,,,2.0,10.0,,,,,,,,,20000678744
2013,3,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,30000027086
2013,1,,,,,,,,,,,,,,,7.0,,,,,,,,,10000703150
2013,3,,,,,,,,,,,,,,,35.0,,,,,,,,,30000058292
2013,5,,,,,,,,,,,,,,,4.0,,,,,,,,,50000002024
2013,5,,,,,,,,,,,,,,,3.0,,,,,,,,,50000012877
2013,1,,,,,,,,,,,,,,,5.0,,,,,,,,,10000012395
2013,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000033183
2013,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000034296
2013,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000066529
2013,7,,,,,,,,,,,,,,,5.0,,,,,,,,,77658800002
2013,3,,,,,,,,,,,,,,,14.0,,,,,,,,,30000057989
2013,1,,,,,,,,,,,,,,,4.0,,,,,,,,,10000706191
2013,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000035451
2013,3,,,,,,,,,,,,,,,1.0,,,,,,,,,30000009057
2013,2,,,,,,,,,,,,,,,12.0,,,,,,,,,20000747257
2013,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000066423
2013,7,,,,,,,,,,,,,,,2.0,,,,,,,,,704-3114448
2013,3,,,,,,,,,,,,,,,2.0,,,,,,,,,30000009757
2013,3,,,,,,,,,,,,,,,10.0,,,,,,,,,30000057279
2013,3,,,,,,,,,,,,,,,4.0,,,,,3.0,,,,30000019440
2013,3,,,,,,,,,,,,,,,4.0,,,,,,,,,30000013801
2013,5,,,,,,,,,,,,,,,1.0,,,,,,,,,50000002606
2013,3,,,,,,,,,,,,,,,6.0,,,,,,,,,30000014912
2013,7,,,,,,,,,,,,,,,21.0,,,,,1.0,,,,720-2684905
2013,2,,,,,,,,,,,,,,,1.0,,,,,,,,,20003869123
2013,5,,,,,,,,,,,,,,,36.0,,,,,,,,,50000009915
2013,2,,,,,,,,,,,,,,,2.0,,,,,,,,,20000991135
2013,7,,,,,,,,,,,,,,,2.0,,,,,,,,,771-0980800
